jogador1,jogador2,jogador3,jogador4,jogador5,jogador6,jogador7,jogador8,jogador9,jogador10,jogador11,jogador12,jogador13,jogador14,jogador15,jogador16,jogador17,jogador18,jogador19,jogador20,jogador21,jogador22,jogador23,jogador24,jogador25,jogador26,jogador27,jogador28,jogador29
Jogador_ab66df82-9dd4-4c19-8301-e526f45a419b.h5_13,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_11,Jogador_e79db4dd-cf8a-408f-ac0b-52be63d74a5b.h5_9,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_0,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_-2,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-4,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_-6,Jogador_b7ca44b4-07e3-40aa-bcd1-63907104d837.h5_-7,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-9,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-11,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-12,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-12,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_-15,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-17,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-32,Jogador_5f691840-7547-43fb-bcd3-6cec0a4d7c62.h5_-9,Jogador_1d6b5f9a-2dde-42e5-ac0a-ec2a4dcc98e0.h5_-14,Jogador_8a296936-3e83-42c1-a9c7-272acf8917ce.h5_-16,Jogador_bcfc832e-fce4-40ae-aa54-392472ba32ea.h5_-18,Jogador_7942fb3e-a842-47fc-be7d-6c8dc393600a.h5_-19,Jogador_8a192536-346d-432e-a249-cb83f309f3e2.h5_-20,Jogador_ccc1608a-4012-463d-aa63-febc400f2f3b.h5_-20,Jogador_9c1861a3-f330-4856-b3d7-63cf1fdaa464.h5_-23,Jogador_0b718c62-81a3-4491-a6ad-f0cea789d908.h5_-24,Jogador_06c87dbe-d4ab-4c33-ad8c-c545f0f72ca3.h5_-24,Jogador_9baed3a5-999e-4df8-a6a5-ecdd04c4fc86.h5_-26,Jogador_55810a29-c3e0-4323-9b5e-62fc992edb70.h5_-45,Jogador_9b340b7c-0f61-40dc-aa36-fe3d69eadd9b.h5_-49,Jogador_f2bb53a5-e8c6-4762-9cbe-2d8d4a54a033.h5_-60,Jogador_aa47c2a1-7c64-466e-bd91-d8e394394019.h5_-65
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_23,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_7,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_5,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_-3,Jogador_cd9b02f0-cb53-4cbd-b9be-26466dfcd798.h5_-6,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-6,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_-10,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_-11,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-12,Jogador_e79db4dd-cf8a-408f-ac0b-52be63d74a5b.h5_-15,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-15,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-15,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-15,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-16,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-21,Jogador_4895aa72-6d68-417d-a141-27e9534c1271.h5_-4,Jogador_ab66df82-9dd4-4c19-8301-e526f45a419b.h5_-5,Jogador_2239a36d-c910-4f1e-a20c-ec087898f76d.h5_-9,Jogador_79d475ea-d8d3-4ce7-a604-ea06a7b7efdc.h5_-17,Jogador_b7ca44b4-07e3-40aa-bcd1-63907104d837.h5_-20,Jogador_358f4f79-e69c-4c7a-8f30-b316118689a2.h5_-20,Jogador_85b7bcb7-99e2-4e10-b5a5-6f8d1392c050.h5_-20,Jogador_38f56533-5254-4156-8f52-06772c8df7de.h5_-26,Jogador_49614802-2f6a-4b83-b8e1-6efd4ef81133.h5_-29,Jogador_4d2f801e-2cfe-465f-9d71-2930f177c3ea.h5_-29,Jogador_4073966d-3a7f-420b-b9d7-8a317caff7f9.h5_-34,Jogador_1d819204-c886-425f-bb7d-385ed8807349.h5_-37,Jogador_6392e45c-dfa4-4815-8969-b44388951ec8.h5_-38,Jogador_83f5d4e4-ed57-40c6-a872-a0826b4435f0.h5_-44,Jogador_69e9862f-f1f3-4e13-89c5-3e3ebb622d9c.h5_-65
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_15,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_6,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_3,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_1,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_0,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-7,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-9,Jogador_1046948c-6ccc-4b27-b63e-9a8ed5e27ca2.h5_-10,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-10,Jogador_9a1530a3-e55b-4f8a-a9e0-5953eddcd96f.h5_-10,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-18,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_-23,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-26,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-27,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-32,Jogador_891850b2-33a2-48b3-9a2d-81542dfd179e.h5_-1,Jogador_9dd2195e-4bcb-4a1e-bd0d-fc96b70a4529.h5_-1,Jogador_e79db4dd-cf8a-408f-ac0b-52be63d74a5b.h5_-11,Jogador_cd9b02f0-cb53-4cbd-b9be-26466dfcd798.h5_-13,Jogador_c33c14e1-be41-40d2-8f4f-5650cb6cee6b.h5_-16,Jogador_f7b24c72-e079-46cb-9425-6117d6c7de77.h5_-23,Jogador_5054f1d2-6200-4bd5-b306-bb1235696c9d.h5_-26,Jogador_0cc15253-6f00-4973-9885-8d649490c5cf.h5_-30,Jogador_6015c51a-e7e3-400b-9117-f0997f161aca.h5_-30,Jogador_e399f396-cf0d-4ecc-916f-dbd01e39aeec.h5_-38,Jogador_6aafeefa-7184-4b3a-a686-e7e6abddac45.h5_-38,Jogador_6e64a0e0-9ffa-4b7a-9222-635162a6ba3c.h5_-39,Jogador_d517eaef-20b9-4ff7-8bb1-5b29231c8de3.h5_-40,Jogador_4d624561-693e-4a93-8169-34bb1c40b095.h5_-41,Jogador_04e661cd-a1fe-4cb6-a2bf-ef16a5f1f7ea.h5_-41
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_8,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_1,Jogador_0e938e69-90c4-40f9-ae1f-d66b72983642.h5_1,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-1,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_-1,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_-2,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-4,Jogador_9a1530a3-e55b-4f8a-a9e0-5953eddcd96f.h5_-6,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-8,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-8,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-9,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-14,Jogador_c89700d7-7d3e-4a97-ab13-dd45fe6ace64.h5_-15,Jogador_fc3a4e16-8285-40c1-be07-27dca33f3458.h5_-28,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-32,Jogador_8333c84b-658b-4118-b21d-2d6479f85ed9.h5_-4,Jogador_58161544-e023-427a-9adc-34a3e74379b2.h5_-10,Jogador_a36b854b-b3e6-49b5-bfb0-c34cb22461c9.h5_-10,Jogador_7eed7ff9-e05f-4a82-a33c-af91ff7912e8.h5_-15,Jogador_83030137-7204-4c8c-b828-28478c6c10c9.h5_-17,Jogador_b5839ccc-1f35-44a3-b4d6-505e7d7902d4.h5_-24,Jogador_d2b0f7fc-9b2f-40ed-b250-b9d4fdaf4855.h5_-27,Jogador_1046948c-6ccc-4b27-b63e-9a8ed5e27ca2.h5_-29,Jogador_8ad862eb-526d-4d93-8e1d-1c308b136d3d.h5_-30,Jogador_2c856692-330a-4099-a269-a55cae2a163b.h5_-33,Jogador_a8d14ebf-d3e0-49df-abc6-f1b1656a4057.h5_-36,Jogador_10e94e7d-bbd6-450c-b7f3-fb97db772f77.h5_-37,Jogador_8111cc6d-fed5-449e-846d-f95938fc8d09.h5_-38,Jogador_d78b33e9-f7e8-43c8-8413-5f10d4214abe.h5_-39,Jogador_850fe4ac-e3b9-4f17-aa5c-714f1c91f076.h5_-49
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_23,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_16,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_12,Jogador_0e938e69-90c4-40f9-ae1f-d66b72983642.h5_0,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_0,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-2,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-4,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-11,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-11,Jogador_c89700d7-7d3e-4a97-ab13-dd45fe6ace64.h5_-11,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-12,Jogador_9a1530a3-e55b-4f8a-a9e0-5953eddcd96f.h5_-15,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-16,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-20,Jogador_1e6002b7-f309-4f84-904a-9eb2b5b559f7.h5_-24,Jogador_75c7e6a3-8052-4f7c-a91d-2535075d3996.h5_-1,Jogador_dcc67550-9c8f-4804-ac5e-ba2d7fbd0655.h5_-15,Jogador_f49f2fd5-cb06-4c1c-8d4a-87fbc4cf38cc.h5_-16,Jogador_74809c02-aa26-4418-8d4f-37a31e396f2a.h5_-17,Jogador_d91ba72c-52b3-416b-9f64-3420f558abf3.h5_-21,Jogador_7c0535b3-93b8-493e-aac4-afe9e6ded56a.h5_-22,Jogador_bd952e7c-1cbb-4fa3-b4e8-20a6d6b50fec.h5_-24,Jogador_47355005-8e6b-45e8-82df-86901bc50e68.h5_-25,Jogador_fc3a4e16-8285-40c1-be07-27dca33f3458.h5_-31,Jogador_47f859bd-d56d-4aff-b666-042047fb8ca0.h5_-32,Jogador_0bf74c79-e511-4989-b12a-e753d41a1cba.h5_-33,Jogador_4102ab72-d3c6-4f9b-8f4f-857ddee01aca.h5_-43,Jogador_2fdb43a1-fd5e-490f-b2f5-e80bc4681a33.h5_-49,Jogador_947984e4-c4c7-465f-8572-ed31e1944a69.h5_-52,Jogador_8b7699f3-9ec9-4bd8-913a-316f88567b0d.h5_-60
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_18,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_13,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_3,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_1,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_0,Jogador_addd22c1-2a8f-4eb2-a915-c1b2f5222817.h5_-2,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_-3,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-9,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-11,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-15,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-18,Jogador_9a1530a3-e55b-4f8a-a9e0-5953eddcd96f.h5_-18,Jogador_cc25a2ee-5ae7-4c86-b5da-44ca8032f4b0.h5_-20,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-21,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-21,Jogador_e1793659-c0d0-4e96-9e14-5207cfacba93.h5_-4,Jogador_77fea3b8-bc83-4a3b-a8db-61791cc0598e.h5_-9,Jogador_0e938e69-90c4-40f9-ae1f-d66b72983642.h5_-11,Jogador_6d664579-2897-4210-87f3-810cfc2228bd.h5_-18,Jogador_3a0d9aaa-44f5-451f-99d7-7d2ff1cf5999.h5_-19,Jogador_d5b76b3c-3f1d-4cf9-8610-865095827dc5.h5_-20,Jogador_c89700d7-7d3e-4a97-ab13-dd45fe6ace64.h5_-21,Jogador_1e6002b7-f309-4f84-904a-9eb2b5b559f7.h5_-28,Jogador_ff261923-7da7-4c53-a958-c9f200d01c50.h5_-30,Jogador_fc061644-441e-43eb-8f88-299bfc5ffdb5.h5_-31,Jogador_02218b25-f9d2-4c8f-bea8-631ac0a36912.h5_-37,Jogador_05a43c46-e4e9-4670-a8e8-e21313a0999d.h5_-38,Jogador_33763874-dd49-4ed9-85bc-838f999b74fb.h5_-40,Jogador_15cf7a6f-f511-426e-a8d4-ab97197c5671.h5_-40,Jogador_2b1f1ee7-a0a1-490c-af4b-9b5265a6f30a.h5_-62
Jogador_aae40ed7-f019-48ff-b43d-735020a1796c.h5_12,Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_9,Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_7,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_2,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_1,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_-2,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-10,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-13,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-13,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-13,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-15,Jogador_53c08650-08e5-4ea4-a749-1719d36a0dd1.h5_-22,Jogador_88b84927-0c85-4b6e-b7f1-805f70a28cad.h5_-23,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-24,Jogador_0defff8e-6c00-433b-95c9-ed5ce0ef8dab.h5_-28,Jogador_6c4ba757-5a24-47c8-998c-563aff387119.h5_2,Jogador_9eb60a37-a2bc-4a59-b52d-f83796e52ed7.h5_-7,Jogador_addd22c1-2a8f-4eb2-a915-c1b2f5222817.h5_-8,Jogador_9a1530a3-e55b-4f8a-a9e0-5953eddcd96f.h5_-20,Jogador_725f7115-8ce5-4872-a8a7-ae36ba5a010b.h5_-23,Jogador_c5650c74-26dc-4665-a34f-e3667b0f5a32.h5_-25,Jogador_7cc42d0c-3c9e-4f70-b7b6-18cc20cf7656.h5_-25,Jogador_5b9039c7-0172-4513-b915-c9bb219e5c13.h5_-26,Jogador_d30c7bce-2ae8-4cb0-a069-8d7ccb0bb8d7.h5_-27,Jogador_cc25a2ee-5ae7-4c86-b5da-44ca8032f4b0.h5_-28,Jogador_d96564f0-be4f-4768-8dac-98ea0c7714d4.h5_-28,Jogador_249fdf84-bb08-4b87-ad5b-6b51a8fa920b.h5_-31,Jogador_c21e6423-59b1-4065-a594-6c7c567d70b6.h5_-36,Jogador_69d49bad-1fd7-40ea-ade8-6a7b7c1576a3.h5_-38,Jogador_64bb4fb2-25e2-408b-bf51-47fc0e8d190f.h5_-44
Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_14,Jogador_aae40ed7-f019-48ff-b43d-735020a1796c.h5_11,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_10,Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_5,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_4,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_0,Jogador_e63ff759-69d6-47d3-9c1c-3cfba79ce926.h5_-8,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-10,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-11,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-13,Jogador_ad646abb-0ef5-43b8-ae11-93bc7e802e2a.h5_-13,Jogador_53c08650-08e5-4ea4-a749-1719d36a0dd1.h5_-15,Jogador_487b8aa2-b5c5-4769-a100-118e7e6cdde7.h5_-17,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-18,Jogador_0defff8e-6c00-433b-95c9-ed5ce0ef8dab.h5_-32,Jogador_21e7dc38-087f-42fc-8b61-29490e0fe208.h5_3,Jogador_13781918-37a3-472c-a0fc-8fd435e4a804.h5_-1,Jogador_8c2a09aa-b14e-4b21-b9da-163fdf00abfd.h5_-3,Jogador_05d955c4-385a-4edd-8109-ac8df75b16f7.h5_-19,Jogador_a9a44762-156a-46dc-8494-fae2b345d440.h5_-19,Jogador_fd698016-c736-498e-82c4-1a10f95bef4b.h5_-20,Jogador_bdb9c564-56c1-4e9a-953b-249c1bbfee35.h5_-21,Jogador_99935bfd-7808-4967-b71d-3ac827c188ce.h5_-27,Jogador_e9d56889-d089-4211-8373-f2e49a423c7a.h5_-34,Jogador_88b84927-0c85-4b6e-b7f1-805f70a28cad.h5_-37,Jogador_80f24628-858e-4379-a1b7-630f7b30f9f1.h5_-40,Jogador_0c536159-fed0-4f4a-8c3f-ac240b7942eb.h5_-45,Jogador_669b16d5-ee56-476c-8ced-481ff1d17a81.h5_-47,Jogador_8e27d575-9c44-4625-ac6a-df870908cc40.h5_-58,Jogador_6c7d0be6-85d2-4df9-b75b-af72fdbf056b.h5_-74
Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_19,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_15,Jogador_c775eada-dc71-4bd4-8066-a2c2caeb7dc6.h5_11,Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_1,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_1,Jogador_629f7848-af42-4aef-bbdd-8b02a0cfde77.h5_-1,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-6,Jogador_e63ff759-69d6-47d3-9c1c-3cfba79ce926.h5_-7,Jogador_aae40ed7-f019-48ff-b43d-735020a1796c.h5_-8,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-10,Jogador_487b8aa2-b5c5-4769-a100-118e7e6cdde7.h5_-10,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-11,Jogador_ad646abb-0ef5-43b8-ae11-93bc7e802e2a.h5_-11,Jogador_53c08650-08e5-4ea4-a749-1719d36a0dd1.h5_-19,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-30,Jogador_59ec285c-b137-4fdb-ad11-b15e2b8ec908.h5_6,Jogador_4fb9c372-e0c7-48c8-89d0-34faa15ee41a.h5_-21,Jogador_308ad5e6-609e-4bdb-89c3-6264c6d2ab3f.h5_-22,Jogador_084c7374-42cd-4d0c-b7a8-5ae4dedcb2c3.h5_-22,Jogador_b39b4dda-0b81-4060-9453-d9049a1a9564.h5_-22,Jogador_b24d75a7-71bf-4abe-a527-827d0e57b3d4.h5_-25,Jogador_3a7d221f-1cdb-45af-bc5b-8d5a0e51d6a9.h5_-29,Jogador_4c662ff8-0194-4b2b-a8f4-0fd03b73f41d.h5_-31,Jogador_6260c7cf-e44a-4ba2-97d6-8291c301dfe4.h5_-33,Jogador_a496c4b7-84f1-4e8f-8289-c6da0ce7bf8d.h5_-37,Jogador_f2a3fc7d-4eb6-4f70-af8f-a3f4f9fc61c0.h5_-40,Jogador_0defff8e-6c00-433b-95c9-ed5ce0ef8dab.h5_-41,Jogador_93f70303-bfd5-420a-a700-775222bd62c1.h5_-48,Jogador_988899f8-c59b-4f64-81f9-2b7a596f8e3d.h5_-48,Jogador_23ecb87e-7f56-4d10-8d05-5ea5fb8284ab.h5_-50
Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_17,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_8,Jogador_db581d99-1a5c-45a4-938a-e6ab0c4ab3dc.h5_7,Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_7,Jogador_c775eada-dc71-4bd4-8066-a2c2caeb7dc6.h5_5,Jogador_629f7848-af42-4aef-bbdd-8b02a0cfde77.h5_-2,Jogador_6d84ff7d-534f-408d-b0c1-dc184e9dc4c5.h5_-3,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-4,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-5,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_-8,Jogador_e63ff759-69d6-47d3-9c1c-3cfba79ce926.h5_-12,Jogador_53c08650-08e5-4ea4-a749-1719d36a0dd1.h5_-15,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-16,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-18,Jogador_391dfd23-b9bb-42eb-903b-0c5c83bfdda3.h5_-20,Jogador_01036a08-2d6f-4a6d-9365-92ae8f333dec.h5_-5,Jogador_ad646abb-0ef5-43b8-ae11-93bc7e802e2a.h5_-6,Jogador_aae40ed7-f019-48ff-b43d-735020a1796c.h5_-12,Jogador_8a1c195a-71c1-4138-9ef1-b10e53ae110e.h5_-15,Jogador_20ca74e0-1167-4757-b96d-f7e555aa2596.h5_-21,Jogador_487b8aa2-b5c5-4769-a100-118e7e6cdde7.h5_-23,Jogador_533465be-8f26-4ad9-8cca-776d0d0b0188.h5_-27,Jogador_b02b012f-97e9-403a-bd20-386b27e04ce7.h5_-30,Jogador_4efed03c-4182-4b0e-875a-006bf1bde36b.h5_-30,Jogador_5de2d854-4026-4680-84bd-128b1baf7111.h5_-34,Jogador_85def7d5-0fa1-4bc8-bedc-05628362bef3.h5_-38,Jogador_0f404365-40a1-491a-9d7a-3370f484f9b4.h5_-44,Jogador_5e23c05c-c6ac-423b-bce1-1d95f7a74dff.h5_-47,Jogador_d0925fbc-1725-49f4-aea6-0858df66c0bc.h5_-49,Jogador_57f3c51a-0040-4416-83c2-aa46cd23cccb.h5_-50
Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_20,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_8,Jogador_db581d99-1a5c-45a4-938a-e6ab0c4ab3dc.h5_5,Jogador_6d84ff7d-534f-408d-b0c1-dc184e9dc4c5.h5_5,Jogador_c775eada-dc71-4bd4-8066-a2c2caeb7dc6.h5_4,Jogador_629f7848-af42-4aef-bbdd-8b02a0cfde77.h5_4,Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_1,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-8,Jogador_af03af92-2745-4508-b375-5608a1b4ea4a.h5_-11,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-15,Jogador_e63ff759-69d6-47d3-9c1c-3cfba79ce926.h5_-17,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-18,Jogador_d20f2bb6-219b-469b-b365-b00493be8a90.h5_-21,Jogador_391dfd23-b9bb-42eb-903b-0c5c83bfdda3.h5_-23,Jogador_ea23e62c-e4dc-4a44-af9c-07e65b3f9cee.h5_-29,Jogador_e85acf9c-8364-433e-8189-209a6acbbc71.h5_-7,Jogador_5f96b41b-ecd3-42d1-a101-6409b7353599.h5_-13,Jogador_b72edcdf-d6bc-46aa-800e-d693b2f5e15a.h5_-16,Jogador_31d686d7-8aff-4917-8a67-0b923d261aae.h5_-18,Jogador_0488502f-3378-499f-99e9-f845dad1aa19.h5_-22,Jogador_74350081-e026-407a-8b1f-a22ebfe5e7f3.h5_-26,Jogador_a63725c7-3564-4209-b81d-6cbbe754e7fe.h5_-27,Jogador_53c08650-08e5-4ea4-a749-1719d36a0dd1.h5_-29,Jogador_e06ed41f-26e1-45a3-a118-246bf3a1ca1f.h5_-31,Jogador_1d9059b7-5810-49d8-a186-c8d62298f595.h5_-31,Jogador_323bcc70-2f5f-4c16-9ae4-fef289349b81.h5_-32,Jogador_57feedf3-32f7-4bb6-a7aa-5de1f2638e6a.h5_-35,Jogador_555d47e1-0551-4eea-97bf-96c864cc9859.h5_-43,Jogador_893df4f6-7523-4cd4-9b65-42a9a406668e.h5_-44,Jogador_c4730563-52ff-47f7-bdcd-323d3454605f.h5_-54
Jogador_0ac83255-e9cc-4a23-9332-700792b97215.h5_19,Jogador_db581d99-1a5c-45a4-938a-e6ab0c4ab3dc.h5_13,Jogador_4bad9b9d-b1ab-4192-b779-7b4578838f61.h5_12,Jogador_c775eada-dc71-4bd4-8066-a2c2caeb7dc6.h5_5,Jogador_428eb632-4f7a-4d00-99c4-756eb11c43ea.h5_2,Jogador_52895f21-d8ec-4166-9467-0456c04d7d32.h5_-2,Jogador_a27c1719-7c70-41ae-90d4-ef4baf2007b8.h5_-3,Jogador_6d84ff7d-534f-408d-b0c1-dc184e9dc4c5.h5_-3,Jogador_a4b6a726-147a-4932-a6c8-360db504aff5.h5_-5,Jogador_212c900c-b366-4e91-b784-50066b221f61.h5_-8,Jogador_5d86a53e-086b-47d5-8a2c-c0ccbebb54ba.h5_-12,Jogador_e63ff759-69d6-47d3-9c1c-3cfba79ce926.h5_-13,Jogador_ae6ccedb-ed9d-437f-8f74-5e1b165133c4.h5_-13,Jogador_629f7848-af42-4aef-bbdd-8b02a0cfde77.h5_-15,Jogador_af03af92-2745-4508-b375-5608a1b4ea4a.h5_-20,Jogador_0c577674-07a5-45a0-aaa6-7d3964291145.h5_-2,Jogador_73bf079b-329a-4769-9bad-4648cea31e63.h5_-15,Jogador_20f2f732-4e77-40ef-a8ed-003d55db5691.h5_-17,Jogador_22a9cdf7-a6ac-4ebd-9cc6-1b4c81e16708.h5_-22,Jogador_ea23e62c-e4dc-4a44-af9c-07e65b3f9cee.h5_-22,Jogador_bedcdc12-644b-43c1-a2c0-b49f333a4c6d.h5_-24,Jogador_d20f2bb6-219b-469b-b365-b00493be8a90.h5_-29,Jogador_391dfd23-b9bb-42eb-903b-0c5c83bfdda3.h5_-31,Jogador_cf47a587-5133-4f2d-9cca-d4addf11e6e8.h5_-32,Jogador_bb68c4eb-545a-43fb-85b8-aeafbd16f81f.h5_-36,Jogador_291723fb-2aa1-4e61-adf5-568fba999bad.h5_-38,Jogador_6e5917e4-8f74-428c-8cdf-416259c4a043.h5_-39,Jogador_a9b97687-69a8-435b-b8a7-b9bde09f69cc.h5_-46,Jogador_c0fd3455-2b57-4711-b898-8653beaf4c61.h5_-47,Jogador_283a6ec6-48ab-415f-a70f-a43c58c3c7b6.h5_-48
